youTubeLinkIds@sourceA,attraction_name@sourceA,attraction_knownFor@sourceA,attraction_reviewComment@sourceA,attraction_ranking@sourceA,attraction_no_of_reviews@sourceA,attraction_contact@sourceA,attraction_in@sourceA,attraction_address@sourceA,attraction_url@sourceA,attraction_in_file@sourceA,mention_name@sourceB,mention_popularity@sourceB,mention_longitude@sourceB,mention_latitude@sourceB,no_of_blogFiles@sourceB,Confidence
"ZgtEzs9kBTY,vKvx8mj-Mek,v3wDzIoN8A0",San Bernardino History & Railroad Museum,,This place is stuffed full of great displays covering not only the history of the railroad but also the history of San Bernardino.,9,9,,San Bernardino,"1170 W 3rd St , San Bernardino , CA 92410-1702",https://www.tripadvisor.com/Attraction_Review-g33009-d7218979-Reviews-San_Bernardino_History_Railroad_Museum-San_Bernardino_California.html,san_bernardino.json,san bernardino ca,6,-117.2897651,34.1083449,4,100
"MbLntU12z2o,Aerg5u6pgCA,fouBsUk2Jc8",San Manuel Amphitheater,,"The sound quality and the proximity from the stage to the seats are good, but the parking and exiting of this venue is horrendous. We had VIP Mega parking that brought us very... read more",13,36,+1 909-880-6500,San Bernardino,"2575 Glen Helen Pkwy , San Bernardino , CA 92407-1539",https://www.tripadvisor.com/Attraction_Review-g33009-d2290812-Reviews-San_Manuel_Amphitheater-San_Bernardino_California.html,san_bernardino.json,san bernardino ca,6,-117.2897651,34.1083449,4,100
"CmbggOVCNyU,8r0sFmmUOvw,s5LedZj9idw",Santa Ana River Trail,,"I'm a frequent cyclists. I enjoy rides where there isn't too many stops. This trail is great for it. It actually extends from San Bernardino to the beach, but I primarily ride the... read more",5,21,+1 909-794-1123,San Bernardino,"San Bernardino , CA",https://www.tripadvisor.com/Attraction_Review-g33009-d146239-Reviews-Santa_Ana_River_Trail-San_Bernardino_California.html,san_bernardino.json,san bernardino ca,6,-117.2897651,34.1083449,4,100
"ki9UvQ0nwKU,EHaEE2-HL_0",Norton AFB Museum,,"As an area attraction it might not rate 4 stars, but for personal nostalgia it is a highlight. I flew in and out of here many times in the 60's. I can even remember my folks... read more",11,7,,San Bernardino,"1601 E 3rd St , San Bernardino , CA 92408-0219",https://www.tripadvisor.com/Attraction_Review-g33009-d4103328-Reviews-Norton_AFB_Museum-San_Bernardino_California.html,san_bernardino.json,san bernardino ca,6,-117.2897651,34.1083449,4,100
"2niSdlgnTFk,dCAlK04wrGg,hnfDU4Cwqeg",SB Raceway Indoor Karting,,speed race cars are fun and fast. You could race and have fun with the whole family. Race the clock see how fast you can get around the track.,10,10,+1 909-824-7804,San Bernardino,"217 E Club Center Dr , Suite B , San Bernardino , CA 92408-3726",https://www.tripadvisor.com/Attraction_Review-g33009-d2044565-Reviews-SB_Raceway_Indoor_Karting-San_Bernardino_California.html,san_bernardino.json,san bernardino ca,6,-117.2897651,34.1083449,4,100
"HF7ATJxX_ZE,kgWDKH5PqUc,d0f4dFhF_rw",Deep Creek Hot Springs,,My fiancニ_ニ_ and I went there with a little trepidation after reading the reviews. The drive in along the dirt road was bumpy. We only had a Sudan but we made by going slow. The guy... read more,4,21,+1 909-382-2600,San Bernardino,"San Bernardino , CA 92408",https://www.tripadvisor.com/Attraction_Review-g33009-d4268204-Reviews-Deep_Creek_Hot_Springs-San_Bernardino_California.html,san_bernardino.json,san bernardino ca,6,-117.2897651,34.1083449,4,100
"S6nZDa0FQvU,-bJg-XUzSGw,P093U71fJD8",Glen Helen Regional Park,,This is a good place to bring the kids on a hot day and a budget. $8 to park and $6 per person to go into the waterpark. The only downside is that the kids have to be 48 inches to... read more,7,19,+1 909-887-7540,San Bernardino,"2555 Glen Helen Pkwy , San Bernardino , CA 92407-1539",https://www.tripadvisor.com/Attraction_Review-g33009-d2540059-Reviews-Glen_Helen_Regional_Park-San_Bernardino_California.html,san_bernardino.json,san bernardino ca,6,-117.2897651,34.1083449,4,100
"ktzjfAcYrX0,jrlssf03v4I,L9zvXSSjYJs",Black Mountain Fire Lookout,,My 17 month old son hiked almost all the way to the top! His first peak :) I've visited lots of fire lookouts and this was one of the nicest ones. Great hosts at the tower... read more,14,3,+1 909-382-2796,San Bernardino,"Forest Service Road 4S01 , San Bernardino National Forest, Idyllwild Ranger District , San Bernardino , CA",https://www.tripadvisor.com/Attraction_Review-g33009-d1109572-Reviews-Black_Mountain_Fire_Lookout-San_Bernardino_California.html,san_bernardino.json,san bernardino ca,6,-117.2897651,34.1083449,4,100
"5xf51D_Bk2g,Sp338pzEUZ8,vDNED_uiXzw",Original McDonald's Site and Museum,,The employee who greeted is clearly passionate about the place. He told us about the early history of the McDonald brothers and their relationship with Croc who eventually bought... read more,2,137,+1 909-885-6324,San Bernardino,"1398 N E St , San Bernardino , CA 92405-4529",https://www.tripadvisor.com/Attraction_Review-g33009-d2345689-Reviews-Original_McDonald_s_Site_and_Museum-San_Bernardino_California.html,san_bernardino.json,san bernardino ca,6,-117.2897651,34.1083449,4,100
"dzc1zJk-48c,q0imA_5Px7Y,6VTHTg6vQjM",Golden Gate National Cemetery,,"Beautiful well-groomed cemetery. They do a great Memorial Day ceremony with military band to honor veterans, passed and living. I saw old soldiers from all branches of the... read more",1,30,,San Bruno,"1300 Sneath Ln , San Bruno , CA 94066-2099",https://www.tripadvisor.com/Attraction_Review-g33010-d4346918-Reviews-Golden_Gate_National_Cemetery-San_Bruno_California.html,san_bruno.json,san bruno,3,-122.4110834,37.6304904,4,100
"amUENext7Bs,PAYjGQzXHfk,nlIV4Hqzstw",San Bruno Point Park,,If you really love the water this is the place for you.Wasn't to bad in getting there just be wise when traveling. ( No peak times traffic is terrible),6,6,,San Bruno,"Forbes Boulevard , San Bruno , CA",https://www.tripadvisor.com/Attraction_Review-g33010-d3382515-Reviews-San_Bruno_Point_Park-San_Bruno_California.html,san_bruno.json,san bruno,3,-122.4110834,37.6304904,4,100
"ri6CwhElK_E,PAYjGQzXHfk,R2LUYyWySl8",San Bruno Mountain,,We did the Summit Trail Loop which was 3.1 miles along with the Bog Trail which was .8 miles. It's $6 to get into the parking lot. Wild blackberries throughout which the kids... read more,4,21,,San Bruno,"San Bruno , CA",https://www.tripadvisor.com/Attraction_Review-g33010-d146093-Reviews-San_Bruno_Mountain-San_Bruno_California.html,san_bruno.json,san bruno,3,-122.4110834,37.6304904,4,100
"AX-E7SKWOK0,U9Hi5C4ChEM,nG2FgFM0WY4",Artichoke Joe's Casino,,"If you like to play Draw Poker or Texas Hold-em this is the place. They always have a crowd, they serve food, and for me, I love the fish tanks but the rest is somewhat... read more",7,11,+1 650-589-3145,San Bruno,"659 Huntington Ave , San Bruno , CA 94066-3608",https://www.tripadvisor.com/Attraction_Review-g33010-d1024316-Reviews-Artichoke_Joe_s_Casino-San_Bruno_California.html,san_bruno.json,san bruno,3,-122.4110834,37.6304904,4,100
"IzRmM6toyz0,oIckR7rLjto",Sanatan Mandir,,We visited this temple that is nearest to San Mateo where I have come for a long vacation. It's really beautiful temple devoted to Hindu God's and conducts regular devotional... read more,5,4,+1 650-794-1294,San Bruno,"205 Angus Ave W , San Bruno , CA 94066-3606",https://www.tripadvisor.com/Attraction_Review-g33010-d6663016-Reviews-Sanatan_Mandir-San_Bruno_California.html,san_bruno.json,san bruno,3,-122.4110834,37.6304904,4,100
"pK3IozdGnLc,favl24C4g4g,SijdEY4AwRk",The Centurion Lounge,,This is a 5 star USA lounge. If you visit Asia and Arabia there are probably better lounges. More equipped and more options. Variety of fine wines Freshly cooked food rotates... read more,3,78,,San Bruno,"San Francisco International Airport , Terminal 3, Near Gate 74 , San Bruno , CA 94128",https://www.tripadvisor.com/Attraction_Review-g33010-d10671288-Reviews-The_Centurion_Lounge-San_Bruno_California.html,san_bruno.json,san bruno,3,-122.4110834,37.6304904,4,100
"HdhX9zJnODc,9RzDs6_RB64,Iv7kPCyiA1g",Hiller Aviation Museum,"Specialty Museums , Museums",Great place to walk through the history and possible the future of aviation. I love the large plane mock up they have in the back. And I love that many of the planes you can... read more,1,132,+1 650-654-0200,San Carlos,"601 Skyway Rd , San Carlos , CA 94070-2702",https://www.tripadvisor.com/Attraction_Review-g33011-d617498-Reviews-Hiller_Aviation_Museum-San_Carlos_California.html,san_carlos.json,san carlos,5,-122.2661497,37.4982065,63,100
"pgQq3H-m3ts,od4n4eQXSII",Casa Romantica Cultural Center and Gardens,"Historic Sites , Sights & Landmarks",The two lovely and friendly blondes at the front desk were very welcoming and helped set me up for my tour. Beautifully maintained property. I feel it provides a great summary and... read more,4,132,+1 949-498-2139,San Clemente,"415 Avenida Granada , San Clemente , CA 92672-5233",https://www.tripadvisor.com/Attraction_Review-g33012-d1582097-Reviews-Casa_Romantica_Cultural_Center_and_Gardens-San_Clemente_California.html,san_clemente.json,san clemente,33,-117.6124178,33.4270275,130,100
Kh8geLQk02s,Surfing Heritage and Culture Center,,"Only a few minutes out of town, actually a nice drive out through the hills and you get a taste of the residential areas(10 minutes from Holiday Inn North San Clemente). It is in... read more",7,20,+1 949-388-0313,San Clemente,"110 Calle Iglesia , San Clemente , CA 92672-7502",https://www.tripadvisor.com/Attraction_Review-g33012-d599039-Reviews-Surfing_Heritage_and_Culture_Center-San_Clemente_California.html,san_clemente.json,san clemente,33,-117.6124178,33.4270275,130,100
"7i5THQlo1RY,EkHHwiENjzU,TUNMIAcdI0Y",San Clemente Coastal Trail,"Hiking Trails , Nature & Parks , Outdoor Activities",I would definitely take a run on this Coastal Trail. I personally like to start from North Beach and work my way up to the Pier. Definitely give it a try!,2,241,,San Clemente,"San Clemente oceanfront , San Clemente , CA 92675",https://www.tripadvisor.com/Attraction_Review-g33012-d5011748-Reviews-San_Clemente_Coastal_Trail-San_Clemente_California.html,san_clemente.json,san clemente,33,-117.6124178,33.4270275,130,100
"fnRvZZt-DcE,F7IJFrd-sQc",Courtney's SandCastle Universal Playground,,Such a beautiful playground and fun and interactive activities for kids of all ages. There are two areas separated by age groups and always opportunities to learn at each spot... read more,10,7,,San Clemente,"987 Vista Hermosa, San Clemente , San Clemente , CA",https://www.tripadvisor.com/Attraction_Review-g33012-d8751923-Reviews-Courtney_s_SandCastle_Universal_Playground-San_Clemente_California.html,san_clemente.json,san clemente,33,-117.6124178,33.4270275,130,100
"Z-ZSxM7fTXM,dDjGn8IU_pw,8duHKBQrhC4",San Clemente State Beach,"Beaches , Outdoor Activities , Nature & Parks","We've been going to this beach for the last five years when we discovered it. It is clean, parking is close and inexpensive, free after 5pm. It's close to the pier. It's not a... read more",3,246,+1 949-492-3156,San Clemente,"I-5 (Basilone Road) , San Clemente , CA 92672",https://www.tripadvisor.com/Attraction_Review-g33012-d647320-Reviews-San_Clemente_State_Beach-San_Clemente_California.html,san_clemente.json,san clemente,33,-117.6124178,33.4270275,130,100
"bfPWmQ7A6t0,_KYzPimM2Zw,z8CUMC_suig",San Clemente North Beach,,"Great local beach , watch out for the rip currents, great for water wise swimmers, Near historic Ole Hansen Beach Club , train station , awesome beach path for walking , running... read more",6,40,+1 949-361-8264,San Clemente,"Pacific Coast Highway and Avenida Pico , San Clemente , CA",https://www.tripadvisor.com/Attraction_Review-g33012-d4954928-Reviews-San_Clemente_North_Beach-San_Clemente_California.html,san_clemente.json,san clemente,33,-117.6124178,33.4270275,130,100
"jW2OydCi31I,y0xYCc5zRXg,EckzeyEYEO4",Outlets at San Clemente,,"Very new appearance, very well maintained. Even the restrooms are appealing. There are enough upscale stores for men, women and children to all find something. Highway exit signs... read more",8,30,19495352323,San Clemente,"190 W Avenida Vista Hermosa , San Clemente , CA 92672-7704",https://www.tripadvisor.com/Attraction_Review-g33012-d8870395-Reviews-Outlets_at_San_Clemente-San_Clemente_California.html,san_clemente.json,san clemente,33,-117.6124178,33.4270275,130,100
"csp4gZ5A5Zk,fC2lMy4Swf0",Artifex Brewing Company,,visited one afternoon for a taste of the beer offerings. Had a flight of pale beers. the place is casual. No real food offering but the beer was good,11,6,,San Clemente,"919 Amanacer , San Clemente , CA 92673",https://www.tripadvisor.com/Attraction_Review-g33012-d8621644-Reviews-Artifex_Brewing_Company-San_Clemente_California.html,san_clemente.json,san clemente,33,-117.6124178,33.4270275,130,100
"ueoZgL8m8RI,twO5yd6BKl0",San Diego Repertory Theatre,,Went to Violet last weekend...the show was a pleasure. The cast was very good and has some very good voices. The story was somewhat hard to believe but it ws done very well. A... read more,208,16,619.544.1000,San Diego,"79 Horton Plz , San Diego , CA 92101-6188",https://www.tripadvisor.com/Attraction_Review-g60750-d606067-Reviews-San_Diego_Repertory_Theatre-San_Diego_California.html,san_diego.json,san diego,431,-117.1627713,32.7174209,358,100
"x_jMMIkJJAU,o4yrj1NFYKo",San Diego Convention Center,"Neighborhood: Downtown Conference & Convention Centers , Traveler Resources","Its huge...the first of the kind which i had visited, U get lost easily in it as it houses lot of space...",28,494,+1 619-525-5000,San Diego,"111 W Harbor Dr , San Diego , CA 92101-7899",https://www.tripadvisor.com/Attraction_Review-g60750-d557342-Reviews-San_Diego_Convention_Center-San_Diego_California.html,san_diego.json,san diego,431,-117.1627713,32.7174209,358,100
"XSVI5qoRkOE,qBUejzCurQU,gXxZiG0b8L4",Old Town San Diego,"Points of Interest & Landmarks , Sights & Landmarks",One of the local tourist traps in San Diego is popular for many reasons. The shops are your standard tourist fare with t-shirts and mugs and hats and such. There are museums of... read more,33,911,,San Diego,"San Diego , CA",https://www.tripadvisor.com/Attraction_Review-g60750-d6611940-Reviews-Old_Town_San_Diego-San_Diego_California.html,san_diego.json,san diego,431,-117.1627713,32.7174209,358,100
"bR84a4-oeCY,35577FuIV5Y,F4lje0DPfvo",San Diego Bay Walk,"Neighborhood: Downtown Historic Walking Areas , Sights & Landmarks","If you wanted to escape the polluted city and relax, this is one of the place in San Diego you shoudnt missed. The piers, museum and how close it is to downtown. While walking you... read more",20,606,,San Diego,"San Diego , CA",https://www.tripadvisor.com/Attraction_Review-g60750-d266797-Reviews-San_Diego_Bay_Walk-San_Diego_California.html,san_diego.json,san diego,431,-117.1627713,32.7174209,358,100
"IV90Q_b7v-k,QamyPd-W3Wg",Nordstrom,,This is a typical Nordstrom store in a fairly typical but small shopping mall in the center of town. If you like shopping at Nordstrom then it should meet your needs others wise... read more,230,14,+1 858-239-1700,San Diego,"103 Horton Plaza between First and G streets , San Diego , CA",https://www.tripadvisor.com/Attraction_Review-g60750-d156269-Reviews-Nordstrom-San_Diego_California.html,san_diego.json,san diego,431,-117.1627713,32.7174209,358,100
"RI0_279VNck,VEGukqUsfAs,6A6qINKRvaE",San Diego Natural History Museum,,"This is not a big natural history museum. Not many exhibits of dinosaurs but am impressed by the wide varieties of animals n plants found in certain parts of California, and... read more",75,310,+1 619-232-3821,San Diego,"1788 El Prado , Balboa Park , San Diego , CA 92101-1624",https://www.tripadvisor.com/Attraction_Review-g60750-d126987-Reviews-San_Diego_Natural_History_Museum-San_Diego_California.html,san_diego.json,san diego,431,-117.1627713,32.7174209,358,100
"CERIUVIFTAw,koewbs7X2YA,B73w9gIEOsg",Waterfront Park,,Stumbled upon this little gem as it is right across from the maritime museum. Perfect for our 16 month old to splash around in the shallow water and cool down a little.,110,38,(619) 232-7275,San Diego,"1600 Pacific Hwy , San Diego , CA 92101-2429",https://www.tripadvisor.com/Attraction_Review-g60750-d7205177-Reviews-Waterfront_Park-San_Diego_California.html,san_diego.json,san diego,431,-117.1627713,32.7174209,358,100
