mention_name,mention_type,mention_popularity,mention_address,mention_longitude,mention_latitude,no_of_blogFiles,mention_found_in_blogFiles,youTubeLinkIds
newhall ranch road,trunk,2,"Newhall Ranch Road, Honby, Saugus, Santa Clarita, Los Angeles County, California, 91355, United States of America",-118.5050547,34.4256245,4,"big bear lake_and_santa clarita.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json","vzmMOrDzqWE,hVzk1cG96Ck,Mwvd5_vrSLg"
newcastle,hamlet,1,"Newcastle, Placer County, California, United States of America",-121.1332805,38.8740658,1,long beach_and_stockton.json,"1PnZ50R91pU,TNZN-eevAwY"
sunset blvd,primary,5,"Sunset Boulevard, Echo Park, Angelino Heights, LA, Los Angeles County, California, 90026, United States of America",-118.2554183,34.0759222,5,"beverly hills_and_pasadena.json,beverly hills_and_riverside.json,beverly hills_and_santa barbara.json,long beach_and_santa clarita.json,mammoth lakes_and_santa clarita.json","8ZmanNgLShg,IL0OKOG9xpc,V4_tcCjlNJo"
phuket,restaurant,4,"Phuket Thai Restaurant, 248, Divisadero Street, Castro District, SF, California, 94115, United States of America",-122.4368848,37.7711914,5,"berkeley_and_san luis obispo.json,beverly hills_and_san jose.json,fremont_and_santa barbara.json,pasadena_and_san jose.json,riverside_and_santa cruz.json","pVbWwvGONk4,ZP2nKrhEU68,NSF5dqh94Y4"
canon street,secondary,1,"Canon Street, Old Town, San Diego, San Diego County, California, 92106, United States of America",-117.2373119,32.725689,10,"anaheim_and_carlsbad.json,avalon_and_carlsbad.json,avalon_and_temecula.json,bakersfield_and_temecula.json,berkeley_and_carlsbad.json,beverly hills_and_temecula.json,carlsbad_and_newport beach.json,carlsbad_and_riverside.json,carlsbad_and_san jose.json,san jose_and_temecula.json","ZjXpUiaUreg,NZWAf6oysUc,Am0PCTQI8iM"
santa monica pier north,service,1,"Santa Monica Pier, Santa Monica, Los Angeles County, California, CA 90401, United States of America",-118.4960541,34.0104809,1,santa monica_and_sausalito.json,"JUKdGP63xxI,T8qQH7yOED4,9Lmy25i8rtk"
san francsico,village,1,"Francisco Villa, Tijuana, Baja California, México",-117.0769637,32.4515129,1,los angeles_and_monterey.json,"Oo6iAxf4si0,AfHl87p7X5o,RYX1UYLbF7c"
west beach,beach,1,"West Beach, Stearns Wharf, Santa Barbara, Santa Barbara County, California, 93103, United States of America",-119.688942969453,34.4114406,15,"anaheim_and_sausalito.json,avalon_and_monterey.json,huntington beach_and_monterey.json,huntington beach_and_san francisco.json,huntington beach_and_sausalito.json,irvine_and_monterey.json,irvine_and_santa barbara.json,irvine_and_sausalito.json,los angeles_and_sausalito.json,monterey_and_san diego.json,monterey_and_santa barbara.json,san diego_and_sausalito.json,san francisco_and_santa barbara.json,santa barbara_and_sausalito.json,santa monica_and_sausalito.json","qQAO3XosQDs,gA0pYQNMKAU,1jgteG4ZTfI"
kenwood,hamlet,1,"Kenwood, Sonoma County, California, United States of America",-122.5460934,38.4138005,1,berkeley_and_napa.json,"LlyleKaA7QM,M3wa_jexEGI"
mount islip,peak,1,"Mount Islip, Los Angeles County, California, United States of America",-117.839936,34.3450838,1,malibu_and_riverside.json,"ecfnpRmrhwc,cQej9iTLRa0,5RBl20SjO4Y"
fairmont hotel,hotel,2,"The Fairmont San Francisco Hotel, 950, Mason Street, Chinatown, SF, California, 94108, United States of America",-122.410029997904,37.7923686,2,"san jose_and_stockton.json,santa monica_and_sausalito.json","LySbAOToM0Q,k7IVkkvoHUk"
hidden valley wildlife,park,1,"Hidden Valley Wildlife Area, Tomahawk Trail, Mira Loma, Eastvale, Riverside County, California, 92860, United States of America",-117.5069028,33.9668647,2,"huntington beach_and_san bernardino.json,san bernardino_and_santa ana.json","bVFI6R97ag8,88A7FnwZpcQ,ARHLkBZxZJ4"
bend ale trail,hamlet,1,"Snow Bend, Fresno County, California, United States of America",-119.1262304,37.2671666,1,berkeley_and_riverside.json,"7B53qXaNIvM,cP3SdVi1uho,AgL47PZWl94"
wild west,attraction,2,"Mr. Toad's Wild Ride, 1313, South Harbor Boulevard, Anaheim Resort District, Anaheim, Orange County, California, 217, United States of America",-117.9187202,33.813311,3,"avalon_and_fresno.json,avalon_and_stockton.json,fresno_and_riverside.json","pcWVZp5q7pY,PZjjv0-4lP4,JSUQrs4Xr5w"
melrose avenue,secondary,4,"Melrose Avenue, San Elijo Hills, San Marcos, San Diego County, California, 92069, United States of America",-117.2145993,33.1005138,27,"anaheim_and_malibu.json,anaheim_and_pismo beach.json,anaheim_and_stockton.json,beverly hills_and_carlsbad.json,beverly hills_and_pismo beach.json,beverly hills_and_sausalito.json,bakersfield_and_beverly hills.json,bakersfield_and_malibu.json,berkeley_and_riverside.json,berkeley_and_santa monica.json,berkeley_and_beverly hills.json,beverly hills_and_fremont.json,beverly hills_and_fresno.json,beverly hills_and_malibu.json,beverly hills_and_oakland.json,beverly hills_and_san diego.json,beverly hills_and_san francisco.json,beverly hills_and_santa cruz.json,beverly hills_and_stockton.json,fremont_and_santa monica.json,huntington beach_and_stockton.json,irvine_and_malibu.json,malibu_and_stockton.json,oakland_and_santa monica.json,pasadena_and_san francisco.json,pismo beach_and_santa monica.json,santa monica_and_stockton.json","JhLMHWJ_hT4,QRKpwc8q0Fw,4ZnLfFZD-zk"
jamul,hamlet,2,"Jamul, San Diego County, California, United States of America",-116.8761346,32.7169988,2,"carlsbad_and_san bernardino.json,san diego_and_temecula.json","xZ2mn9srxOI,zxVXxIKemLA"
westley,hamlet,1,"Westley, Stanislaus County, California, United States of America",-121.1991035,37.549376,1,bakersfield_and_sacramento.json,"rzO-sv0mtZ4,9WJQBVBcfkE,EftmOmbJNng"
presidio de santa barbara state historic park,park,1,"El Presidio de Santa Barbara State Historic Park, Santa Barbara Street, Santa Barbara, Santa Barbara County, California, 93105, United States of America",-119.697414911438,34.42239985,5,"beverly hills_and_pismo beach.json,bakersfield_and_pismo beach.json,beverly hills_and_monterey.json,beverly hills_and_napa.json,napa_and_pismo beach.json","G_iTvXb67F0,DPFRrmiQ9eg,FU1Fg7ll1kg"
laguna canyon rd,primary,2,"Laguna Canyon Road, Laguna Beach, Orange County, California, 92652, United States of America",-117.7821013,33.5467591,5,"fremont_and_huntington beach.json,fremont_and_newport beach.json,huntington beach_and_irvine.json,irvine_and_long beach.json,long beach_and_newport beach.json","k2r5bjlq62Q,SuD0WSKpkPk,nhOg7nbq7h8"
klondike canyon,residential,1,"Klondike Way, Bridlewood Canyon, El Dorado County, California, 95762, United States of America",-121.0103391,38.6798822,7,"berkeley_and_long beach.json,berkeley_and_monterey.json,fremont_and_los angeles.json,los angeles_and_stockton.json,malibu_and_stockton.json,oakland_and_stockton.json,santa cruz_and_stockton.json","6JAaWB5QkOs,cv08P7yvyM0,d85QCyPYaNo"
murphy avenue,primary,1,"Murphy Avenue, Luna Park, San José, Santa Clara County, California, 95131, United States of America",-121.8922413,37.383672,13,"irvine_and_san jose.json,irvine_and_santa cruz.json,los angeles_and_stockton.json,los angeles_and_santa cruz.json,riverside_and_sacramento.json,riverside_and_san francisco.json,riverside_and_santa cruz.json,riverside_and_stockton.json,sacramento_and_santa clarita.json,san francisco_and_santa ana.json,san francisco_and_santa clarita.json,santa clarita_and_santa cruz.json,santa clarita_and_stockton.json","r4vE8aEs5j0,8UV0iQIz0qg,agIiO7c419o"
petco park,stadium,8,"Petco Park, 100, Park Boulevard, Hillcrest, San Diego, San Diego County, California, 92101, United States of America",-117.156886653262,32.70717575,31,"anaheim_and_carlsbad.json,anaheim_and_san diego.json,anaheim_and_san francisco.json,avalon_and_carlsbad.json,avalon_and_san diego.json,beverly hills_and_carlsbad.json,avalon_and_temecula.json,bakersfield_and_riverside.json,bakersfield_and_san diego.json,bakersfield_and_temecula.json,berkeley_and_carlsbad.json,beverly hills_and_temecula.json,carlsbad_and_irvine.json,carlsbad_and_long beach.json,carlsbad_and_newport beach.json,carlsbad_and_riverside.json,carlsbad_and_san bernardino.json,carlsbad_and_san jose.json,fresno_and_huntington beach.json,fresno_and_san diego.json,carlsbad_and_los angeles.json,carlsbad_and_san luis obispo.json,monterey_and_san diego.json,riverside_and_san diego.json,san bernardino_and_san diego.json,san bernardino_and_san francisco.json,san bernardino_and_san jose.json,san diego_and_san jose.json,san diego_and_stockton.json,san francisco_and_temecula.json,san jose_and_temecula.json","J6WlR1emtZ8,T2C6idkPvXc,S51IK2gn8UM"
north spring,courthouse,1,"U.S. District Court - Central California Western Division - Spring Street Courthouse, 312, North Spring Street, Civic Center, Little Tokyo Historic District, LA, Los Angeles County, California, 90012, United States of America",-118.241430432267,34.05512565,1,avalon_and_pasadena.json,"PJNFtjSIB2E,7XaH7ssDTMY"
scenic drive,residential,1,"Scenic Drive, Pinyon Crest, Riverside County, California, 92261, United States of America",-116.4388901,33.5986885,1,long beach_and_monterey.json,"rXKt0qhFN-Y,jieP4QkVze8,6COr2RnqYEo"
watsonville slough trail,cycleway,2,"Watsonville Slough Trail, Watsonville, Santa Cruz County, California, 95076, United States of America",-121.7732767,36.9118678,3,"mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json","HILhC22qUV4,8Z4h81-NDDg,M9ssG4LzC8A"
fairfax village,primary,1,"Fairfax Avenue, Carthay Circle, The Village Green, LA, Los Angeles County, California, 90036, United States of America",-118.3613722,34.0636858,3,"beverly hills_and_los angeles.json,los angeles_and_pasadena.json,los angeles_and_santa monica.json","UPwAHRJ2Vw0,XzMFOOwV-1Q,q9cIXdwWs3Q"
balboa peninsula,suburb,22,"Balboa Peninsula, Newport Beach, Orange County, California, United States of America",-117.8860521,33.5975,95,"anaheim_and_huntington beach.json,anaheim_and_irvine.json,anaheim_and_malibu.json,anaheim_and_newport beach.json,anaheim_and_riverside.json,avalon_and_newport beach.json,bakersfield_and_san bernardino.json,beverly hills_and_pismo beach.json,bakersfield_and_fremont.json,bakersfield_and_newport beach.json,bakersfield_and_san diego.json,berkeley_and_santa ana.json,beverly hills_and_newport beach.json,big bear lake_and_santa ana.json,big bear lake_and_santa clarita.json,carlsbad_and_huntington beach.json,carlsbad_and_irvine.json,carlsbad_and_long beach.json,carlsbad_and_malibu.json,carlsbad_and_newport beach.json,carlsbad_and_san jose.json,carlsbad_and_santa barbara.json,carlsbad_and_santa monica.json,fremont_and_huntington beach.json,fremont_and_newport beach.json,fremont_and_santa ana.json,fresno_and_santa ana.json,huntington beach_and_irvine.json,huntington beach_and_los angeles.json,huntington beach_and_monterey.json,huntington beach_and_newport beach.json,huntington beach_and_oakland.json,huntington beach_and_sacramento.json,huntington beach_and_san bernardino.json,huntington beach_and_san diego.json,huntington beach_and_san francisco.json,huntington beach_and_santa ana.json,huntington beach_and_santa clarita.json,huntington beach_and_santa monica.json,huntington beach_and_stockton.json,huntington beach_and_temecula.json,irvine_and_long beach.json,irvine_and_los angeles.json,irvine_and_newport beach.json,irvine_and_sacramento.json,irvine_and_santa monica.json,carlsbad_and_los angeles.json,huntington beach_and_malibu.json,irvine_and_temecula.json,long beach_and_newport beach.json,long beach_and_riverside.json,long beach_and_san diego.json,long beach_and_santa clarita.json,los angeles_and_san diego.json,los angeles_and_san francisco.json,los angeles_and_temecula.json,malibu_and_newport beach.json,malibu_and_san diego.json,malibu_and_san francisco.json,malibu_and_santa ana.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,monterey_and_san diego.json,los angeles_and_newport beach.json,monterey_and_newport beach.json,newport beach_and_oakland.json,newport beach_and_pasadena.json,newport beach_and_riverside.json,newport beach_and_sacramento.json,newport beach_and_san bernardino.json,newport beach_and_san diego.json,newport beach_and_san francisco.json,newport beach_and_san jose.json,newport beach_and_santa ana.json,newport beach_and_santa barbara.json,newport beach_and_santa clarita.json,newport beach_and_santa monica.json,newport beach_and_temecula.json,oakland_and_riverside.json,oakland_and_santa ana.json,pasadena_and_san diego.json,pismo beach_and_san bernardino.json,pismo beach_and_santa clarita.json,sacramento_and_santa monica.json,san bernardino_and_santa barbara.json,san bernardino_and_santa clarita.json,san bernardino_and_santa monica.json,san diego_and_santa monica.json,san francisco_and_santa monica.json,san francisco_and_temecula.json,sacramento_and_san bernardino.json,riverside_and_santa ana.json,san luis obispo_and_santa clarita.json,santa ana_and_temecula.json,santa monica_and_temecula.json","Txls1BebCts,xI2RLg7Ev2k,HLg6nnSeqCU"
mt tamalpais,census,1,"Tamalpais-Homestead Valley, Wendy Way, Almonte, Tamalpais Valley, Marin County, California, 94941, United States of America",-122.535021480702,37.879988,2,"long beach_and_sausalito.json,sacramento_and_sausalito.json","kPJ2ra7QTns,lUe8x1FKexc,LeZ6RPub9sw"
bay point,town,2,"Bay Point, Contra Costa County, California, United States of America",-121.9616273,38.0290872,2,"berkeley_and_sacramento.json,san jose_and_stockton.json","MsL5mkQZaoc,2gY6pXizBfo"
cruzan mesa,peak,2,"Cruzan Mesa, Los Angeles County, California, United States of America",-118.4431382,34.4588834,2,"san francisco_and_santa clarita.json,san jose_and_santa clarita.json","rs71rytN0eg,rAWHpNTUfj4,V-fVB9SOlP4"
sherman oaks galleria,retail,1,"Sherman Oaks Galleria, Sherman Oaks, LA, Los Angeles County, California, 91403, United States of America",-118.467099752432,34.15516765,1,big bear lake_and_santa ana.json,"1kU5AhXuNHE,EcEGWfdioa8,IbmOzTN_9hQ"
stockton & san jose,secondary,2,"Stockton Avenue, College Park, Rose Garden, San José, Santa Clara County, California, 95126, United States of America",-121.9131994,37.3404469,16,"bakersfield_and_san francisco.json,beverly hills_and_fresno.json,beverly hills_and_sacramento.json,beverly hills_and_san jose.json,fresno_and_long beach.json,fresno_and_san bernardino.json,fresno_and_santa ana.json,long beach_and_oakland.json,long beach_and_sacramento.json,long beach_and_stockton.json,newport beach_and_oakland.json,newport beach_and_san jose.json,oakland_and_santa ana.json,sacramento_and_santa ana.json,san francisco_and_stockton.json,santa ana_and_stockton.json","iKnAVFCyShE,EC2aTlQ0ij4,WeMeTomdIkY"
kruger park,stream,1,"Krueger Creek, Humboldt County, California, United States of America",-123.9495572,40.9483114,1,berkeley_and_long beach.json,"LU8DDYz68kM,PeWoNplgRl0"
mission street,secondary,1,"Mission Street, Financial District, SF, California, 94105, United States of America",-122.3925412,37.7937635,2,"fremont_and_los angeles.json,fremont_and_santa cruz.json","0ly0hF4h27k,P2pfNiBp-0o,BSUAjdPS8Pw"
la posta,restaurant,1,"La Posta, Seabright Avenue, Upper Seabright, Seabright, Santa Cruz, Santa Cruz County, California, 95062, United States of America",-122.0077602,36.9681662,23,"avalon_and_santa cruz.json,berkeley_and_santa ana.json,berkeley_and_santa cruz.json,carlsbad_and_santa cruz.json,fremont_and_santa cruz.json,fresno_and_santa cruz.json,huntington beach_and_santa cruz.json,irvine_and_santa cruz.json,long beach_and_santa cruz.json,malibu_and_santa cruz.json,monterey_and_santa cruz.json,napa_and_santa cruz.json,newport beach_and_santa cruz.json,oakland_and_santa cruz.json,pasadena_and_santa cruz.json,san bernardino_and_santa cruz.json,san francisco_and_santa ana.json,san francisco_and_santa cruz.json,santa ana_and_santa cruz.json,santa clarita_and_santa cruz.json,santa cruz_and_santa monica.json,santa cruz_and_stockton.json,santa cruz_and_temecula.json","QzJeZqaoU_g,aLwf6s2xwlU,4K5xUshZ2Xc"
mission plaza,retail,2,"Mission Plaza, Pleasanton, Alameda County, California, 94566, United States of America",-121.875537530793,37.6780786,5,"fremont_and_san luis obispo.json,monterey_and_sacramento.json,newport beach_and_san luis obispo.json,oakland_and_san luis obispo.json,sacramento_and_san luis obispo.json","OSMrNsHA_Qk,ezkjH6qyGmw,Ia5_ZFNktwQ"
old mammoth rd.,secondary,1,"Old Mammoth Road, Mammoth Lakes, Mono County, California, 93546, United States of America",-118.9799199,37.629039,8,"bakersfield_and_mammoth lakes.json,irvine_and_mammoth lakes.json,los angeles_and_mammoth lakes.json,mammoth lakes_and_oakland.json,mammoth lakes_and_pasadena.json,mammoth lakes_and_san diego.json,mammoth lakes_and_san francisco.json,mammoth lakes_and_stockton.json","qcYEYHFfMbk,IUDBS7XJJFg,0l2LM5W1u6k"
furnace creek resort,yes,1,"Furnace Creek Resort, Furnace Creek Ranch Resort, Furnace Creek, Inyo County, California, United States of America",-116.865886021076,36.45632275,1,fremont_and_pasadena.json,"PUSX0rL2pds,YhkGACdYAx4,5EAx_bX30hk"
