attraction_name,attraction_knownFor,attraction_reviewComment,attraction_ranking,attraction_no_of_reviews,attraction_contact,attraction_in,attraction_address,attraction_url,attraction_in_file,youTubeLinkIds
Sequoia Grove Winery,"Wineries & Vineyards , Food & Drink",We did a private tasting with Dean and it was hands down our best tasting experience of the trip. He was passionate about the wine and very well informed. His food pairing... read more,29,71,+1 800-851-7841,Napa,"8338 Saint Helena Hwy , Napa , CA 94558-9729",https://www.tripadvisor.com/Attraction_Review-g32766-d6480211-Reviews-Sequoia_Grove_Winery-Napa_Napa_Valley_California.html,napa.json,"_Iy4M7Mk-Jw,atuKENDZP18"
Sebastiani Vineyards and Winery,"Wineries & Vineyards , Food & Drink","“Sebastiani’s” is located just 5mins from the Plaza at Sonoma, and should not be missed if you’re in town. The winery is beautifully maintained, and the large room where tastings... read more",25,155,+1 707-933-3230,Sonoma,"389 4th St E , Sonoma , CA 95476-5717",https://www.tripadvisor.com/Attraction_Review-g33107-d143943-Reviews-Sebastiani_Vineyards_and_Winery-Sonoma_Sonoma_County_California.html,sonoma.json,"JEyaL8NF6UA,5BlT5Q8gzC0,vGKCxmsHqNs"
Gundlach Bundschu Winery,"Wineries & Vineyards , Food & Drink",We spent 3 hours sitting on the patio and sipping wine. The view is breathtaking! The people are super nice and knowledgeable about wine and the history of the winery. We had a... read more,13,257,+1 707-938-5277,Sonoma,"2000 Denmark St , Sonoma , CA 95476-9615",https://www.tripadvisor.com/Attraction_Review-g33107-d556400-Reviews-Gundlach_Bundschu_Winery-Sonoma_Sonoma_County_California.html,sonoma.json,"e7ai125qzlA,aJuiuCrimPI,051LTMDVJRA"
Saintsbury Winery,,We took 9 wine enthusiasts to Saintsbury for a private tasting and the their reserve wines were delicious. The tasting guide was personable and knew her subject matter. We will... read more,50,33,1500,Napa,"1500 Los Carneros Avenue , Napa , CA 94559",https://www.tripadvisor.com/Attraction_Review-g32766-d7350862-Reviews-Saintsbury_Winery-Napa_Napa_Valley_California.html,napa.json,"qhjbX7WGW04,sDZiE2dB2a0,GoTRoFZnj2M"
Tudal Winery,,"We enjoyed a very informative and fun stop at the Tudal Winery. The full tour through the small family operation was interesting, and there is space on the grounds for a picnic... read more",31,40,+1 707-963-3947,St. Helena,"1015 Big Tree Rd , St. Helena , CA 94574-9711",https://www.tripadvisor.com/Attraction_Review-g33000-d5994408-Reviews-Tudal_Winery-St_Helena_Napa_Valley_California.html,st._helena.json,"vvor8PXD7f4,k4osbfurIDY,klL8TlkJvJc"
Eleven Eleven Winery,,"We scheduled a stop at Eleven Eleven on a whim because it is the date of my wife's birthday. Not expecting much, but were surprised when we arrived. They are a crushing facility... read more",104,9,707-224-2211,Napa,"620 Trancas St , Napa , CA 94558",https://www.tripadvisor.com/Attraction_Review-g32766-d10677965-Reviews-Eleven_Eleven_Winery-Napa_Napa_Valley_California.html,napa.json,"wAGWn753o20,xrqUEIQJStk"
Napa Premium Outlets,,很簡單的一圈就繞完了。牌子沒有想像的多，不過人不多，逛起來感覺就比較舒服。adidas/ Loft/ brooks brother/ US/ Coach/ BCBG/ gap/ J crew/ banana republic/ 大概就是這些。折數算下來是有比較便宜ㄧ些。如果給愛逛街的，感覺還是不夠好逛,53,104,+1 707-226-9876,Napa,"629 Factory Stores Dr , Napa , CA 94558-5630",https://www.tripadvisor.com/Attraction_Review-g32766-d1902727-Reviews-Napa_Premium_Outlets-Napa_Napa_Valley_California.html,napa.json,"4RMBv2lB90I,xbfg0BZATLs,JcGwk6apdAU"
Rankin Aquatic Center,,Really cute water park. Great for young children of they are too small for water world. The playground is a great size and there is a separate area for bigger kids and adults. I... read more,4,4,925‐370‐6451,Martinez,"100 Buckley Street , Martinez , CA 94553",https://www.tripadvisor.com/Attraction_Review-g60868-d8459398-Reviews-Rankin_Aquatic_Center-Martinez_California.html,martinez.json,"LuuFdc464wU,3ASGd8Jze8M,1QqzzHAk_Sg"
See's Candies,,Our friend in the area always wants to send us home with a gift and often it is a box of See's candy. We have tried many combinations and they are all good. See what your sweet... read more,1,27,925-687-8343,Pleasant Hill,"1005 Contra Costa Blvd , Pleasant Hill , CA 94523-1923",https://www.tripadvisor.com/Attraction_Review-g32903-d7313511-Reviews-See_s_Candies-Pleasant_Hill_California.html,pleasant_hill.json,"OH1OAXkK8M0,tdcEQrmHC8o"
Benicia Old Town Theatre Group,,"Great historic venue, entertaining and accomplished volunteer cast, free parking and no host bar. It was especially nice to visit on opening night with a Champagne Gala included... read more",6,11,+1 707-746-1269,Benicia,"140 W J St , Benicia , CA 94510-3131",https://www.tripadvisor.com/Attraction_Review-g32064-d3916318-Reviews-Benicia_Old_Town_Theatre_Group-Benicia_California.html,benicia.json,"_4ZPC3Z4rnc,kvJl-g88E2U,yrzBYuBCJqc"
Martinez Museum,,"The age of the house adds to the ambience. Good docents. Interesting exhibits and history of the area,",7,6,+1 925-228-8160,Martinez,"1005 Escobar Street , Martinez , CA 94553",https://www.tripadvisor.com/Attraction_Review-g60868-d6480216-Reviews-Martinez_Museum-Martinez_California.html,martinez.json,"XcNcqDDNX9o,cwf642iW4Eg,xI4PYYaYlMo"
Nickel & Nickel,"Other Food & Drink , Food & Drink",I loved everything about the tour and the property. tI was a fantastic experience. I loved the seated table with the cheese and the bread sticks. I am addicted to their wine... read more,5,60,+1 707-967-9600,Oakville,"8164 St. Helena Highway , Oakville , CA",https://www.tripadvisor.com/Attraction_Review-g32812-d5494360-Reviews-Nickel_Nickel-Oakville_Napa_Valley_California.html,oakville.json,"62iXrrfBIzQ,y5Z-KHEJym0"
Sebastiani Theatre,,My wife and I are very found of old theaters and this one would rank among our favorites. We were in town for several nights and love the movies so decided to give the Sebastiani... read more,47,30,+1 707-996-9756,Sonoma,"476 1st St E , Sonoma , CA 95476-6702",https://www.tripadvisor.com/Attraction_Review-g33107-d643167-Reviews-Sebastiani_Theatre-Sonoma_Sonoma_County_California.html,sonoma.json,"LTJO3unNXO0,cOg3FxTYe4c,2ex-bKG1o7I"
Nicholson Ranch,"Wineries & Vineyards , Food & Drink",The Pinot Noir was delicious. So good that we signed up for their wine club.The staff was passionate about the wine and very knowledgeable.,15,138,+1 707-938-8822,Sonoma,"4200 Napa Rd , Sonoma , CA 95476-2800",https://www.tripadvisor.com/Attraction_Review-g33107-d1019283-Reviews-Nicholson_Ranch-Sonoma_Sonoma_County_California.html,sonoma.json,"LyJlqPo2Tz8,ovV9c5tSuSM,vnUSik0vZrw"
Freemark Abbey Winery,,This was my first visit to Napa and what a wonderful experience at Freemark Abbey. We had a party of 6 and could not have had a better time...I think we were there for almost 2... read more,42,52,+1 707-963-9694,St. Helena,"3022 Saint Helena Hwy N , (Rte. 29) , St. Helena , CA 94574-9652",https://www.tripadvisor.com/Attraction_Review-g33000-d524654-Reviews-Freemark_Abbey_Winery-St_Helena_Napa_Valley_California.html,st._helena.json,"ZybIKbmgy7I,u7mwCiuxBWU,cylYphUrtWw"
Soldiers Memorial Monument,,Larger and more elaborate than you would expect to find in a town this size. Always glad to see my fellow vets honored.,2,6,,Pleasant Hill,"Boyd Rd at Contra Costa Blvd , Pleasant Hill , CA 94523",https://www.tripadvisor.com/Attraction_Review-g32903-d10449917-Reviews-Soldiers_Memorial_Monument-Pleasant_Hill_California.html,pleasant_hill.json,"9B9me6_ojsY,m_jueN7siAE,PpAjsd20xzY"
Alvarez Ninth Street Park,,I fish the Ninth St. Pier off/on throughout the year. Late fall and early spring finds good action for small striped bass. Use live mudsuckers or bullheads for keeper size. Cut... read more,9,5,(707) 746-4285,Benicia,"904 W 9th St , Benicia , CA 94510",https://www.tripadvisor.com/Attraction_Review-g32064-d8365450-Reviews-Alvarez_Ninth_Street_Park-Benicia_California.html,benicia.json,"HEb3Px6mlok,K_V_ysgn3II,8X0PPHYPX3A"
Opus One Winery,,We paid $60 per person to taste the 2011 Vintage wine ($45 for the 2013 vintage). We have to make a reservation on-line to get in. Very nice room for the tasting. We got about... read more,6,365,+1 707-944-9442,Oakville,"7900 St. Helena Hwy , Oakville , CA 94562",https://www.tripadvisor.com/Attraction_Review-g32812-d144108-Reviews-Opus_One_Winery-Oakville_Napa_Valley_California.html,oakville.json,"6kR5jGs1aCQ,5b4A7WvZYiI,wpLYG0WVQAw"
Westwood Winery,"“ Worth the Price ” Reviewed July 29, 2016 I visited Westwood Winery by myself on a Sunday afternoon. I made a booking on my mobile phone, but I don't believe it is always necessary to do so. The tasting room has the feel of an open plan dining / family room. Large parties can sit on a dining table that seats 10. There are also a couple of... More Helpful? Thank gocats89 Report",,52,18,,Sonoma,,https://www.tripadvisor.com/Attraction_Review-g33107-d2179837-Reviews-Westwood_Winery-Sonoma_Sonoma_County_California.html,sonoma.json,"lQcRnHagwFs,TUt6AQxCm_c,U1XGlsRBg2Y"
Sonoma Plaza,"Points of Interest & Landmarks , Sights & Landmarks , Nature & Parks","This was the stop on the winery tour. We were given over an hour to walk around and explore on our own. We did walk all around the square, which has a lovely park in the middle... read more",3,648,+1 707-996-1090,Sonoma,"Spain Street Between First Street East and First Street West , Sonoma , CA",https://www.tripadvisor.com/Attraction_Review-g33107-d156885-Reviews-Sonoma_Plaza-Sonoma_Sonoma_County_California.html,sonoma.json,"LwNYf7cQgpM,9YYOwre5c48,JnGtr6fmbfM"
Charles Krug Winery,"Wineries & Vineyards , Food & Drink","You can NEVER go wrong with wine from Charles Krug! Add in their amazing tasting room, and going here becomes a no-brainer! Every time I go to Napa, I always bring my friends and... read more",17,92,+1 707-967-2229,St. Helena,"2800 Main St , St. Helena , CA 94574-9502",https://www.tripadvisor.com/Attraction_Review-g33000-d282669-Reviews-Charles_Krug_Winery-St_Helena_Napa_Valley_California.html,st._helena.json,"YT2r9nBZMZI,N8fTzYf-UEI"
Lesher Center for the Arts,"Theaters , Concerts & Shows","We went to see Baskerville: A Sherlock Holmes Mystery. It was excellent, 5 actors/actress played 40 roles! It was fast pace with many different accents, so it was a little hard to... read more",2,86,+1 925-295-1400,Walnut Creek,"1601 Civic Dr , Walnut Creek , CA 94596-4299",https://www.tripadvisor.com/Attraction_Review-g33235-d3291109-Reviews-Lesher_Center_for_the_Arts-Walnut_Creek_California.html,walnut_creek.json,"717v1CS_zJo,NJDVjh9cJ-w,4swLKxDZUVI"
Benicia Fire Museum,,"We visited this Benicia Fire Museum. There are fire engines and exhibits. It is a small museum, so we spent about a half hour.",13,5,+1 707-745-1688,Benicia,"900 E 2nd St , Benicia , CA 94510-3349",https://www.tripadvisor.com/Attraction_Review-g32064-d3290573-Reviews-Benicia_Fire_Museum-Benicia_California.html,benicia.json,"IVUDkM4R4s4,e2OKr_4IFvA,LP6iETlbNiQ"
The Ruth Bancroft Garden,"Gardens , Nature & Parks","If you have an interest in succulents or cacti, you'll greatly enjoy the gardens. We took the 11am free docent tour and our docent was a fountain of knowledge about the plants... read more",3,82,+1 925-944-9352,Walnut Creek,"1552 Bancroft Rd , Walnut Creek , CA 94598-2361",https://www.tripadvisor.com/Attraction_Review-g33235-d2373531-Reviews-The_Ruth_Bancroft_Garden-Walnut_Creek_California.html,walnut_creek.json,"vcaPfKcUqC8,qnlD49RJQG4"
Three Sticks Winery,,Tasting wine at The Vallejo Adobe is an experience. Tour the adobe and taste the wine in one of their intimate rooms with your partner or friends. The wine is great and their... read more,50,10,707 996 3328,Sonoma,"143 W Spain St , Sonoma , CA 95476-5638",https://www.tripadvisor.com/Attraction_Review-g33107-d9758240-Reviews-Three_Sticks_Winery-Sonoma_Sonoma_County_California.html,sonoma.json,"Lb7_tuTQ0lw,PZm2S0wVpfs,DIYU6jaVSD8"
Mission San Francisco Solano,"Missions , Sights & Landmarks","The mission is small and it won't take much time to see the entire place, but it's right on the Sonoma Plaza so it's definitely worth taking in if you're visiting Sonoma... read more",19,106,7079381519,Sonoma,"114 Spain St. at First St. , Spain , Sonoma , CA",https://www.tripadvisor.com/Attraction_Review-g33107-d143736-Reviews-Mission_San_Francisco_Solano-Sonoma_Sonoma_County_California.html,sonoma.json,"5UogzHTN-BQ,EwftdrnsFFo,4ZiDAnxeZXE"
California Symphony,,"While searching for a dramatic theater production recommended for families in the Bay Area, this venue's production of 'The New Mikado' was 1 of only 2 hits. The play was a... read more",10,5,925.943.746,Walnut Creek,"1601 Civic Dr , The Lesher Center for the Arts , Walnut Creek , CA 94596-4299",https://www.tripadvisor.com/Attraction_Review-g33235-d6838614-Reviews-California_Symphony-Walnut_Creek_California.html,walnut_creek.json,"d1yY4lYUBW8,PblCqNxincU"
WALT Wines,,"Walt wines is a great little winery located off the historic Sonoma square, behind Girl and the Fig. The winery is focused on Chardonnay and Pinot Noir and offers single vineyard... read more",23,41,+1 707-933-4440,Sonoma,"380 1st St W , Sonoma , CA 95476-5631",https://www.tripadvisor.com/Attraction_Review-g33107-d3330387-Reviews-WALT_Wines-Sonoma_Sonoma_County_California.html,sonoma.json,"SGuoLhUkhxA,0pBiJiFSynQ"
Napa Farmers' Market,,"This is seasonal, but open on Tuesdays and Saturday mornings. Tuesday's there are fewer vendors. Right now there are great stone fruit and apples. My favorite are Mutsu apples... read more",139,3,7075013087,Napa,"195 Gasser Dr , Napa , CA 94559-4044",https://www.tripadvisor.com/Attraction_Review-g32766-d10464716-Reviews-Napa_Farmers_Market-Napa_Napa_Valley_California.html,napa.json,"QW1n-DdVmtI,CIV_bcXszB0,z3gye9jLWIE"
Patz & Hall,,Patz and Hall was one of ten wineries we toured in Sonoma and Napa counties on a recent trip to CA. It was one of the few that provided a clean glass for each wine tasting. We... read more,44,24,+1 707-265-7700,Sonoma,"21200 8th St E , Sonoma , CA 95476-2819",https://www.tripadvisor.com/Attraction_Review-g33107-d5582400-Reviews-Patz_Hall-Sonoma_Sonoma_County_California.html,sonoma.json,"FAPDG2JYQzA,1zhTdDCdcMw,9_InggOtZKo"
Vermeil Wines,,"While vacationing in the San Francisco area, we took a day trip to visit wineries in Napa. While returning back to our hotel, what a surprise to see ""Coach Dick Vermeil's Wines... read more",33,24,+1 707-341-3054,Calistoga,"1255 Lincoln Ave , Calistoga , CA 94515-1742",https://www.tripadvisor.com/Attraction_Review-g32143-d1803629-Reviews-Vermeil_Wines-Calistoga_Napa_Valley_California.html,calistoga.json,"4KZAn0jZddE,C6xx1cHe6bY,UeCT9-MfWLQ"
Sharpsteen Museum,"Specialty Museums , Museums",The people here are friendly and knowledgeable and clearly love their community and its history. A well-organized display that reveals not only the major events in the history of... read more,11,82,+1 707-942-5911,Calistoga,"1311 Washington St , Calistoga , CA 94515-1441",https://www.tripadvisor.com/Attraction_Review-g32143-d127911-Reviews-Sharpsteen_Museum-Calistoga_Napa_Valley_California.html,calistoga.json,"w7l8VlNDwus,D8cxrVjBVuY"
Glen Ellen Village Market,Other,Stopped in several times over the course of my week-long stay in Glen Ellen. Good wine and cheese selection.,4,106,+1 707-996-6728,Glen Ellen,"13751 Arnold Drive , Glen Ellen , CA 95442",https://www.tripadvisor.com/Attraction_Review-g32429-d634448-Reviews-Glen_Ellen_Village_Market-Glen_Ellen_Sonoma_County_California.html,glen_ellen.json,"ineqEpW5LvA,PnJUZVtwxRU,7VPbElXPR4U"
Imagery Estate Winery & Art Gallery,"Art Galleries , Wineries & Vineyards , Food & Drink , Shopping , Museums","I've been visiting Sonoma County for over 15 years. This winery is on my top 3. First, the wines are unique. Second, the grounds are serene and offer picnic tables. Third, the... read more",3,215,+1 707-935-4515,Glen Ellen,"14335 Hwy 12 , Glen Ellen , CA 95442-9445",https://www.tripadvisor.com/Attraction_Review-g32429-d640949-Reviews-Imagery_Estate_Winery_Art_Gallery-Glen_Ellen_Sonoma_County_California.html,glen_ellen.json,"BuN92TzO6Qc,UrEf-lJej-o,CdTjLdgoh_8"
Sterling Vineyards,"Architectural Buildings , Tramways , Wineries & Vineyards , Transportation , Sights & Landmarks , Food & Drink , More",The entrance to the Sterling Vineyards was made even more stunning by the beautiful rows of trees shining golden in autumn. Lingered here for a long while for photographs. We... read more,4,"1,176",+1 707-942-3344,Calistoga,"1111 Dunaweal Lane between Highway 29 and Silverado Trail , Calistoga , CA",https://www.tripadvisor.com/Attraction_Review-g32143-d144104-Reviews-Sterling_Vineyards-Calistoga_Napa_Valley_California.html,calistoga.json,"eB4YFigErGU,QoUseSUfGDM,ajOZ912l-ZE"
