name,locType,longitude,latitude,closest_to,blogLinks,src,dest,address,srcLoc,destLoc
country club gate shopping center,commercial,-121.92517824546,36.6082114,anaheim,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,san francisco,"Country Club Gate Shopping Center, Pacific Grove, Monterey County, California, 93950, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
mission bay,neighbourhood,-122.3911711,37.7707742,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Mission Bay, SF, California, 94158, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
las vegas strip,secondary,-115.1729873,36.1169699,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"South Las Vegas Boulevard, Hughes Center, Paradise, Clark County, Nevada, 89109, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
town-mission valley,park,-117.194891467408,32.7537731,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Old Town San Diego State Historic Park, Twiggs Street, Old Town, San Diego, San Diego County, California, 92110, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
taft highway,primary,-119.0651687,35.2670465,anaheim,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san francisco,"Taft Highway, Bakersfield, Kern County, California, 93313, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
pfeiffer big sur state park,park,-121.783295208903,36.25330545,anaheim,https://blog.trekaroo.com/california-dreaming-road-trip-from-san-francisco-to-los-angeles/,anaheim,san francisco,"Pfeiffer Big Sur State Park, Valley View Trail, Big Sur, Monterey County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
tempe,city,-111.9094473,33.4144139,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Tempe, Maricopa County, Arizona, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
california aqueduct,canal,-120.1567036,36.2979299,anaheim,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san francisco,"California Aqueduct, Fresno County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
balboa park,park,-122.444804424152,37.72494875,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Balboa Park, Sergeant John V Young Lane, Ingleside, SF, California, 94112, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
palomar airport road,primary,-117.2418974,33.1291437,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Palomar Airport Road, Carlsbad, San Diego County, California, 92009, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
tejon pass,saddle,-118.8767819,34.8027895,anaheim,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san francisco,"Tejon Pass, Golden State Freeway, Gorman, Los Angeles County, California, 93243, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
baja mexico,school,-115.4145129,32.651334,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Mexico, SN, Leona Vicario, Independencia, Mexicali, Baja California, 21250, México","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
santa cruz boardwalk,tram_stop,-122.0148134,36.9649711,anaheim,https://answers.yahoo.com/question/index?qid=20110704001839AA1na4x,anaheim,san francisco,"Santa Cruz Boardwalk, Beach Cycleway, Beach & Boardwalk District (Commercial), Downtown, Santa Cruz, Santa Cruz County, California, 1982, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
munras ave.,primary,-121.900785,36.5849979,anaheim,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,san francisco,"Munras Avenue, Monterey, Monterey County, California, 93944, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
la jolla cove,beach,-117.273024234204,32.85051835,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"La Jolla Cove, Coast Boulevard, La Jolla, San Diego, San Diego County, California, 92037, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san diego/san ysidro,suburb,-117.0430812,32.5520013,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"San Ysidro, San Diego, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
hillcrest,suburb,-117.1609795,32.7483621,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Hillcrest, San Diego, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
fort tejon,tertiary,-118.8918151,34.8736894,anaheim,http://redtri.com/san-francisco/road-trippin-sf-to-l-a-with-kids/,anaheim,san francisco,"Fort Tejon Road, Lebec, Kern County, California, 93243, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
fort tejon,tertiary,-118.8918151,34.8736894,anaheim,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san francisco,"Fort Tejon Road, Lebec, Kern County, California, 93243, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
monterey bay aquarium,aquarium,-121.901680002002,36.61809095,anaheim,https://blog.trekaroo.com/california-dreaming-road-trip-from-san-francisco-to-los-angeles/,anaheim,san francisco,"MBA, 886, Cannery Row, Monterey, Monterey County, California, 93940, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
monterey bay aquarium,aquarium,-121.901680002002,36.61809095,anaheim,http://traveltips.usatoday.com/fun-things-los-angeles-san-francisco-14664.html,anaheim,san francisco,"MBA, 886, Cannery Row, Monterey, Monterey County, California, 93940, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
monterey bay aquarium,aquarium,-121.901680002002,36.61809095,anaheim,http://www.hopper.com/articles/291/five-great-stops-between-los-angeles-and-san-francisco-on-the-pacific-coast-highway,anaheim,san francisco,"MBA, 886, Cannery Row, Monterey, Monterey County, California, 93940, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
monterey bay aquarium,aquarium,-121.901680002002,36.61809095,anaheim,http://www.trippy.com/question/California-Where-to-stay-half-way-between-S-F--and-L-A,anaheim,san francisco,"MBA, 886, Cannery Row, Monterey, Monterey County, California, 93940, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san joaquin valley,administrative,-121.2773718,37.9372901,san jose,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san jose,"San Joaquin County, California, United States of America","Anaheim, Orange County, California, United States of America","San José, Santa Clara County, California, United States of America"
san francisco bay,bay,-122.2802469,37.708264,san jose,http://places-to-see.net/california/,anaheim,san jose,"San Francisco Bay, Ferry Landing, Alameda, Alameda County, California, 94502, United States of America","Anaheim, Orange County, California, United States of America","San José, Santa Clara County, California, United States of America"
santa cruz beach boardwalk,attraction,-122.016027247326,36.96446855,anaheim,http://traveltips.usatoday.com/places-stop-way-disneyland-san-jose-california-109883.html,anaheim,san jose,"Santa Cruz Beach Boardwalk, Boardwalk, Beach & Boardwalk District (Commercial), Seabright, Santa Cruz, Santa Cruz County, California, 1982, United States of America","Anaheim, Orange County, California, United States of America","San José, Santa Clara County, California, United States of America"
american riviera,tertiary,-121.3602199,38.576666,san jose,http://traveltips.usatoday.com/places-stop-way-disneyland-san-jose-california-109883.html,anaheim,san jose,"American River Drive, La Riviera, Sacramento County, California, 95608, United States of America","Anaheim, Orange County, California, United States of America","San José, Santa Clara County, California, United States of America"
