"_cached_page_id","_template","_type","address","attraction","attraction_in","contact","knownFor","no_of_reviews","ranking","reviewComment","url"
"555bc7a3e954b114e4dd73becad7d4ca4e798930","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","55 Music Concourse Dr , Golden Gate Park , San Francisco , CA 94118-4503","California Academy of Sciences","San Francisco","+1 415-379-8000","Neighborhood: Golden Gate Park Educational sites , Natural History Museums , Science Museums , Observatories & Planetariums , Sights & Landmarks , Zoos & Aquariums , Nature & Parks , Museums , More As featured in A Weekend in San Francisco and 3 other guides Overview Tours & Tickets Reviews (4,171) Q&A (10) Location More Write a Review Save Book a Tour","4,171","#14","Bus from the city centre and definitely worth it. This was much more than we thought and would suit people from all ages. I dragged the partner along and we both thoroughly... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d117078-Reviews-or2950-California_Academy_of_Sciences-San_Francisco_California.html"
"06c56a4e98d5cac3d23d619a7b6fdb1abb4898eb","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","California St. , San Francisco , CA","Laurel Village Shopping Center","San Francisco","","","6","#322","Laurel Village is a standard for the locals who live in this area. Roughly, the stores are: Food: Bryan's and Cal-Mart, both grocery stores with a spectacular array of produce... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d209301-Reviews-Laurel_Village_Shopping_Center-San_Francisco_California.html"
"b3c5f7dda26bb1c955eab784cb978f98d4a075dd","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1 Embarcadero Ctr Center PROMENADE Level , San Francisco , CA 94111-3628","Embarcadero Center Cinema","San Francisco","(415) 352-0835","","8","#246","Mostly indie films, definitely not your usual movie choices, multiple small theaters and fabulous leather recliners, full bar (you can bring your drinks into the theater), you can... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d8028434-Reviews-Embarcadero_Center_Cinema-San_Francisco_California.html"
"7459a5500bbe868cb674d77d769a22a149594b20","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","429 Castro St , Market Street , San Francisco , CA 94114-2019","Castro Theatre","null","+1 415-621-6120","Neighborhood: The Castro Movie Theaters , Points of Interest & Landmarks , Sights & Landmarks , Fun & Games As featured in Walking San Francisco Overview Tours & Tickets Reviews (335) Q&A Location More Write a Review Save Book a Tour","335","#3","I love the Castro theatre. One must go to at least one movie while in SF. Actually, one cannot see too many movies here.","https://www.tripadvisor.com/Attraction_Review-g60713-d270041-Reviews-Castro_Theatre-San_Francisco_California.html"
"e16f04423e6f8e9caf4f5350bcdaba842fddcda6","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","San Francisco , CA 94103-3617","SF on Tap - Walking Craft Beer Tours","null","+1 415-938-4677","","87","#15","My finance and I booked a combination Alcatraz/ Craft Beer Tour through SF on Tap and had an outstanding experience all the way around. The communication in advance was... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d8113964-Reviews-SF_on_Tap_Walking_Craft_Beer_Tours-San_Francisco_California.html"
"3fb71f282d50a7a106e03ef003102e78508a9b22","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1 Market St , Floor 2 , San Francisco , CA 94105-1420","Autodesk Gallery","San Francisco","","","17","#187","Walking around San Francisco we spotted a sign in the window advertising the Autodesk Gallery, and being a tourist, and a bit curious, I managed to convince a couple of the kids... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d4982827-Reviews-Autodesk_Gallery-San_Francisco_California.html"
"1cb37e2ea05e82f47e6c5bf2f458d146c0ae9c63","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Merchant Rd , San Francisco , CA 94129","Battery Boutelle","San Francisco","","","6","#289","This is the best location to photography the bridge!! At sunset is blows your mind. It is a rather intense hike to get down to the location - lots of steps. If you are not in... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d6898780-Reviews-Battery_Boutelle-San_Francisco_California.html"
"1bf5b7160b5a80d6e930a6578e8bbfff5bfc4270","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Lincoln Boulevard, near Doyle Drive and Fort Point , San Francisco , CA 94129","Golden Gate Bridge","San Francisco","415-921-5858","","32,693","#2","Guys there are a couple of vantage points either side of the bridge for the best views and photos. Settle in for sunset.....","https://www.tripadvisor.com/Attraction_Review-g60713-d104675-Reviews-or21070-Golden_Gate_Bridge-San_Francisco_California.html"
"271946e0389a859278a74fd14b6ac0f117ed31cd","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Lincoln Boulevard, near Doyle Drive and Fort Point , San Francisco , CA 94129","Golden Gate Bridge","San Francisco","415-921-5858","","32,693","#2","I stopped in San Fransisco for 3 nights and all the time I was there it was blanketed with fog. I drove over it, walked onto it, bus trip over it, sailed under it, and never once... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d104675-Reviews-or21060-Golden_Gate_Bridge-San_Francisco_California.html"
"8df64909bfaf56770df4da21676fbd6fc79d2a10","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate National Recreation Area , CA 94965","Marin Headlands","Marin County","415-331-1540","Nature & Wildlife Areas , State Parks , Nature & Parks","1,731","#2","Marin headlands will forever hold a special place in my heart as my wonderful fiancé popped the question to me there! It's a magnificent view and a must see!","https://www.tripadvisor.com/Attraction_Review-g155988-d103182-Reviews-or1180-Marin_Headlands-Marin_County_California.html"
"c27ca2fc53b9e8e503c458f6328822a597bab878","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate National Recreation Area , CA 94965","Marin Headlands","Marin County","415-331-1540","Nature & Wildlife Areas , State Parks , Nature & Parks","1,731","#2","This was the best scenic view I ever had! We stopped by on our way back to San Francisco from a wine country. Our driver from Green Hills Wine Tours took us up there and we were... read more","https://www.tripadvisor.com/Attraction_Review-g155988-d103182-Reviews-or1160-Marin_Headlands-Marin_County_California.html"
"932ddaf7b14a484c80f54d798bd4242d0ebcdf7a","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Castro and Market Sts. is the heart of the Castro , San Francisco , CA 94114","The Castro","San Francisco","+1 415-391-2000","Neighborhood: The Castro Neighborhoods , Sights & Landmarks , Other As featured in One Week in San Francisco and 3 other guides Overview Tours & Tickets Reviews (622) Q&A (2) Location More Write a Review Save Book a Tour","622","#52","A popular stop for visitors. More for grownups. By day there are nice cafes, by night there are popular bars and good restaurants. If you are a conservative family, this may... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d183745-Reviews-or290-The_Castro-San_Francisco_California.html"
"7ac43e72f7e5aa4f898257097cd1ca8bb999678e","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1746 Post St , San Francisco , CA 94115-3606","Real Escape Game","null","","","11","#20","Just played ""Escape the Time Travel Lab"". It was incredibly fun, and the staff was great! Working together to find solutions...what a great way to spend 90 minutes.","https://www.tripadvisor.com/Attraction_Review-g60713-d7185400-Reviews-Real_Escape_Game-San_Francisco_California.html"
"f4a7d4e38fe83a15657de78babea836ff3fa51cd","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","2007 Franklin St , Pacific Heights , San Francisco , CA 94109-2909","Haas - Lilienthal House","San Francisco","+1 415-441-3004","","59","#150","The house is perhaps more impressive outside than in . The interior furnishings reflect middle class taste in the late 19th to early 20th centuries. Open for very restricted... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d127938-Reviews-or20-Haas_Lilienthal_House-San_Francisco_California.html"
"5611ebee4d9decfc7d6c5fc9b67712a17f93b120","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","null","Spreckels Mansion","San Francisco","","“ ALMA SPREKLES STATUE SPRINKLED SUGAR ON UNION SQUARE BEFORE SHE MOVED TO THE SPRECKLES MANSION ” Reviewed July 6, 2015 If you visit San Francisco you are not likely to miss Union Square. The location is at the center of one of the world’s most glamourous shopping areas. But when I bring visitors to the square I like to supplement their experience with the story of the lady who posed for the figure at the apex of the Dewey Monument... More Helpful? 3 Thank carol p Report","null","#391","","https://www.tripadvisor.com/Attraction_Review-g60713-d8405701-Reviews-Spreckels_Mansion-San_Francisco_California.html"
"7aac4ba1c587814f3d92ddddf72b0c00d1710734","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","2007 Franklin St , Pacific Heights , San Francisco , CA 94109-2909","Haas - Lilienthal House","San Francisco","+1 415-441-3004","","59","#150","I was lucky to tour this lovely house with a great docent and a small group of people. It was late in the day on a Wednesday, so we had a nice, quiet time. What I really liked... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d127938-Reviews-or50-Haas_Lilienthal_House-San_Francisco_California.html"
"a01eb62ff3b2017ca5abe89eda640fa0e1a1f1d3","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Corner of Market, Bush and Battery Streets , San Francisco , CA","The Mechanics Monument","San Francisco","","","8","#303","When I lived in the city, I walked by this monument almost daily and it was not until I moved from the city and came back to visit that I took the time to stop, read the... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d144425-Reviews-The_Mechanics_Monument-San_Francisco_California.html"
"1c243eebf13d1cba06b41387cbe372f9dbe3dfac","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","268 Bush St # 2000 , San Francisco , CA 94104-3503","San Francisco Movie Tours","null","+1 888-217-1871","Neighborhood: Financial District Movie & TV Tours , Tours","434","#18","I thought this tour was awesome! After looking at the website I thought this would be a great way to see the city without a lot of walking. (My friend who I went with is still... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d797856-Reviews-or420-San_Francisco_Movie_Tours-San_Francisco_California.html"
"46a646f72d10697f472db7e4fd34cc7885d6cda6","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Lyon St. at Green St. , Pacific Heights , San Francisco , CA","Lyon Street Steps","San Francisco","","","26","#161","We went here as we were looking for a house in the Pacific heights area. Glad we came across here as the views were stunning. Although the steps are hard work it's worth it when... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d156554-Reviews-Lyon_Street_Steps-San_Francisco_California.html"
"50b232c0de837c55fc3d388ec10c25f94b14bab8","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","3117 16th St , San Francisco , CA 94103-3327","Roxie Cinema","null","+1 415-863-1087","","6","#25","Love movies? Then this is the place to be. You really cannot visit San Fran without dropping by, lest you be a philistine. It shows wear and tear, and that's what makes it the... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d531982-Reviews-Roxie_Cinema-San_Francisco_California.html"
"25524489c2b3047e5355d4e152a28c66873a7cdb","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","429 Castro St , Market Street , San Francisco , CA 94114-2019","Castro Theatre","null","+1 415-621-6120","Neighborhood: The Castro Movie Theaters , Points of Interest & Landmarks , Sights & Landmarks , Fun & Games As featured in Walking San Francisco Overview Tours & Tickets Reviews (335) Q&A Location More Write a Review Save Book a Tour","335","#3","The Castro is a very cool historic theatre and shows one of the best programs of art, vintage, and revival films around. It's an amazing place and a true cultural hub for the... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d270041-Reviews-or20-Castro_Theatre-San_Francisco_California.html"
"ccb94347d156faa22e919acbfbb62559ca19497d","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","429 Castro St , Market Street , San Francisco , CA 94114-2019","Castro Theatre","null","+1 415-621-6120","Neighborhood: The Castro Movie Theaters , Points of Interest & Landmarks , Sights & Landmarks , Fun & Games As featured in Walking San Francisco Overview Tours & Tickets Reviews (335) Q&A Location More Write a Review Save Book a Tour","335","#3","One of my favourite places in San Fran; plays alternative movies these days for a cheap price, the price of both films are included. If you go at night, they also have an organ... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d270041-Reviews-or250-Castro_Theatre-San_Francisco_California.html"
"6ad2f7ba3946ed3120b7cde01ae51cbd84b7e2e8","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1 Ferry Building , The Embarcadero at Market Street , San Francisco , CA 94111-4209","Ferry Building Marketplace","San Francisco","415 693 0996","Neighborhood: The Embarcadero Points of Interest & Landmarks , Shopping Malls , Sights & Landmarks , Shopping As featured in 3 Days in San Francisco and 10 other guides Overview Tours & Tickets Reviews (4,033) Q&A (5) Location More Write a Review Save Book a Tour","4,033","#16","Great farmers market - excellent selection of produce. Good food options in the ferry building. I tried the seafood place - excellent fish sandwich specials. Give the crab cake... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d103851-Reviews-Ferry_Building_Marketplace-San_Francisco_California.html"
